name;frameTime;pcm_fftMag[0];pcm_fftMag[1];pcm_fftMag[2];pcm_fftMag[3];pcm_fftMag[4];pcm_fftMag[5];pcm_fftMag[6];pcm_fftMag[7];pcm_fftMag[8];pcm_fftMag[9];pcm_fftMag[10];pcm_fftMag[11];pcm_fftMag[12];pcm_fftMag[13];pcm_fftMag[14];pcm_fftMag[15];pcm_fftMag[16];pcm_fftMag[17];pcm_fftMag[18];pcm_fftMag[19];pcm_fftMag[20];pcm_fftMag[21];pcm_fftMag[22];pcm_fftMag[23];pcm_fftMag[24];pcm_fftMag[25];pcm_fftMag[26];pcm_fftMag[27];pcm_fftMag[28];pcm_fftMag[29];pcm_fftMag[30];pcm_fftMag[31];pcm_fftMag[32];pcm_fftMag[33];pcm_fftMag[34];pcm_fftMag[35];pcm_fftMag[36];pcm_fftMag[37];pcm_fftMag[38];pcm_fftMag[39];pcm_fftMag[40];pcm_fftMag[41];pcm_fftMag[42];pcm_fftMag[43];pcm_fftMag[44];pcm_fftMag[45];pcm_fftMag[46];pcm_fftMag[47];pcm_fftMag[48];pcm_fftMag[49];pcm_fftMag[50];pcm_fftMag[51];pcm_fftMag[52];pcm_fftMag[53];pcm_fftMag[54];pcm_fftMag[55];pcm_fftMag[56];pcm_fftMag[57];pcm_fftMag[58];pcm_fftMag[59];pcm_fftMag[60];pcm_fftMag[61];pcm_fftMag[62];pcm_fftMag[63];pcm_fftMag[64];pcm_fftMag[65];pcm_fftMag[66];pcm_fftMag[67];pcm_fftMag[68];pcm_fftMag[69];pcm_fftMag[70];pcm_fftMag[71];pcm_fftMag[72];pcm_fftMag[73];pcm_fftMag[74];pcm_fftMag[75];pcm_fftMag[76];pcm_fftMag[77];pcm_fftMag[78];pcm_fftMag[79];pcm_fftMag[80];pcm_fftMag[81];pcm_fftMag[82];pcm_fftMag[83];pcm_fftMag[84];pcm_fftMag[85];pcm_fftMag[86];pcm_fftMag[87];pcm_fftMag[88];pcm_fftMag[89];pcm_fftMag[90];pcm_fftMag[91];pcm_fftMag[92];pcm_fftMag[93];pcm_fftMag[94];pcm_fftMag[95];pcm_fftMag[96];pcm_fftMag[97];pcm_fftMag[98];pcm_fftMag[99];pcm_fftMag[100];pcm_fftMag[101];pcm_fftMag[102];pcm_fftMag[103];pcm_fftMag[104];pcm_fftMag[105];pcm_fftMag[106];pcm_fftMag[107];pcm_fftMag[108];pcm_fftMag[109];pcm_fftMag[110];pcm_fftMag[111];pcm_fftMag[112];pcm_fftMag[113];pcm_fftMag[114];pcm_fftMag[115];pcm_fftMag[116];pcm_fftMag[117];pcm_fftMag[118];pcm_fftMag[119];pcm_fftMag[120];pcm_fftMag[121];pcm_fftMag[122];pcm_fftMag[123];pcm_fftMag[124];pcm_fftMag[125];pcm_fftMag[126];pcm_fftMag[127];pcm_fftMag[128];pcm_fftMag[129];pcm_fftMag[130];pcm_fftMag[131];pcm_fftMag[132];pcm_fftMag[133];pcm_fftMag[134];pcm_fftMag[135];pcm_fftMag[136];pcm_fftMag[137];pcm_fftMag[138];pcm_fftMag[139];pcm_fftMag[140];pcm_fftMag[141];pcm_fftMag[142];pcm_fftMag[143];pcm_fftMag[144];pcm_fftMag[145];pcm_fftMag[146];pcm_fftMag[147];pcm_fftMag[148];pcm_fftMag[149];pcm_fftMag[150];pcm_fftMag[151];pcm_fftMag[152];pcm_fftMag[153];pcm_fftMag[154];pcm_fftMag[155];pcm_fftMag[156];pcm_fftMag[157];pcm_fftMag[158];pcm_fftMag[159];pcm_fftMag[160];pcm_fftMag[161];pcm_fftMag[162];pcm_fftMag[163];pcm_fftMag[164];pcm_fftMag[165];pcm_fftMag[166];pcm_fftMag[167];pcm_fftMag[168];pcm_fftMag[169];pcm_fftMag[170];pcm_fftMag[171];pcm_fftMag[172];pcm_fftMag[173];pcm_fftMag[174];pcm_fftMag[175];pcm_fftMag[176];pcm_fftMag[177];pcm_fftMag[178];pcm_fftMag[179];pcm_fftMag[180];pcm_fftMag[181];pcm_fftMag[182];pcm_fftMag[183];pcm_fftMag[184];pcm_fftMag[185];pcm_fftMag[186];pcm_fftMag[187];pcm_fftMag[188];pcm_fftMag[189];pcm_fftMag[190];pcm_fftMag[191];pcm_fftMag[192];pcm_fftMag[193];pcm_fftMag[194];pcm_fftMag[195];pcm_fftMag[196];pcm_fftMag[197];pcm_fftMag[198];pcm_fftMag[199];pcm_fftMag[200];pcm_fftMag[201];pcm_fftMag[202];pcm_fftMag[203];pcm_fftMag[204];pcm_fftMag[205];pcm_fftMag[206];pcm_fftMag[207];pcm_fftMag[208];pcm_fftMag[209];pcm_fftMag[210];pcm_fftMag[211];pcm_fftMag[212];pcm_fftMag[213];pcm_fftMag[214];pcm_fftMag[215];pcm_fftMag[216];pcm_fftMag[217];pcm_fftMag[218];pcm_fftMag[219];pcm_fftMag[220];pcm_fftMag[221];pcm_fftMag[222];pcm_fftMag[223];pcm_fftMag[224];pcm_fftMag[225];pcm_fftMag[226];pcm_fftMag[227];pcm_fftMag[228];pcm_fftMag[229];pcm_fftMag[230];pcm_fftMag[231];pcm_fftMag[232];pcm_fftMag[233];pcm_fftMag[234];pcm_fftMag[235];pcm_fftMag[236];pcm_fftMag[237];pcm_fftMag[238];pcm_fftMag[239];pcm_fftMag[240];pcm_fftMag[241];pcm_fftMag[242];pcm_fftMag[243];pcm_fftMag[244];pcm_fftMag[245];pcm_fftMag[246];pcm_fftMag[247];pcm_fftMag[248];pcm_fftMag[249];pcm_fftMag[250];pcm_fftMag[251];pcm_fftMag[252];pcm_fftMag[253];pcm_fftMag[254];pcm_fftMag[255];pcm_fftMag[256]
'weatherday_older_than_before';0.000000;3.045339e+01;3.633703e+01;4.100836e+01;1.911612e+01;1.265631e+01;1.494904e+00;1.467672e+01;1.249855e+01;7.402630e+00;1.148821e+01;1.297014e+01;8.024542e+00;1.287780e+01;6.967905e+00;3.010524e+00;2.912997e+00;4.067401e+00;2.266579e+00;6.707312e-01;2.459886e+00;4.463564e+00;2.289916e+00;8.002957e-01;4.502390e+00;5.251915e+00;2.456241e+00;5.101446e+00;2.163435e+00;1.053395e+00;3.610009e+00;4.096712e+00;2.378395e+00;4.755980e+00;5.015948e+00;4.118645e+00;1.227160e+00;3.239120e+00;3.026574e+00;2.849975e+00;3.533633e+00;4.677314e+00;6.733410e+00;2.191074e+00;5.860343e+00;5.671987e+00;3.510223e+00;2.791205e+00;3.608337e+00;3.841657e+00;2.488105e+00;1.960595e+00;2.968329e+00;4.040208e+00;2.469506e+00;1.368999e+00;2.717965e+00;1.497904e+00;5.287542e-01;1.040300e+00;2.709349e+00;4.031502e+00;3.592938e+00;3.185654e+00;2.875014e+00;2.654636e+00;2.944483e+00;1.622588e+00;2.479504e+00;2.434960e+00;2.511885e+00;2.668252e+00;2.417033e+00;1.076621e+00;2.077150e+00;1.642156e+00;1.910387e+00;3.348915e+00;1.674655e+00;1.189981e+00;7.048867e-01;1.084720e+00;2.462259e+00;1.938304e+00;2.180419e-01;1.028800e+00;9.796439e-01;2.162883e+00;2.443105e+00;1.558640e+00;3.958559e-01;1.162030e+00;1.669428e+00;1.238974e+00;1.579616e+00;7.955533e-01;2.532735e+00;3.364383e+00;2.303210e+00;7.656984e-01;1.523735e+00;1.564929e+00;1.077209e+00;9.976087e-01;3.203204e-01;1.518337e+00;1.200380e+00;4.648791e-01;1.138669e+00;1.387765e+00;1.054001e+00;9.465758e-01;1.209051e+00;8.988121e-01;1.508241e+00;1.694773e+00;7.009989e-01;1.531692e+00;9.460262e-01;1.399643e+00;8.307211e-01;1.931347e+00;2.055566e+00;1.046405e+00;4.087630e-01;1.256828e+00;1.223639e+00;1.425726e-01;6.262781e-01;1.322408e+00;1.064959e+00;5.176536e-01;9.131735e-01;1.618296e+00;1.077982e+00;2.570734e-01;7.113011e-01;1.447638e+00;1.607153e+00;1.290893e+00;1.138429e+00;1.119338e+00;1.282353e+00;2.874751e-01;1.043244e+00;3.826246e-01;6.362386e-01;8.395991e-01;9.542080e-01;1.204960e+00;5.666885e-01;7.431322e-01;9.658068e-01;1.135997e+00;1.318357e+00;1.749426e+00;7.289794e-01;1.612074e+00;2.704607e+00;2.004465e+00;5.731092e-01;7.993564e-01;3.747071e-01;8.559188e-01;1.446819e+00;1.169565e+00;2.431218e-01;3.497174e-01;4.362471e-01;2.205329e-01;8.622909e-01;7.433478e-01;4.812175e-01;3.433913e-01;2.377719e-01;3.953499e-01;2.495415e-01;1.021351e-01;3.027017e-01;4.080260e-01;7.550989e-01;8.244448e-01;5.927703e-01;3.103101e-01;8.778381e-01;2.530740e-01;7.049465e-01;6.002520e-01;1.423767e-01;1.284209e-01;3.309726e-01;5.038627e-01;3.875112e-01;4.015211e-02;3.032321e-01;5.238168e-01;3.582381e-01;4.846246e-01;1.529203e-01;6.670072e-01;7.626888e-01;4.559241e-01;5.449703e-01;3.478678e-01;1.244494e-01;5.548282e-01;7.553788e-01;7.547233e-01;1.155154e+00;1.480200e+00;7.995700e-01;1.957982e-01;5.592363e-01;1.139800e+00;1.178557e+00;5.106645e-01;2.529474e-01;4.806765e-01;3.675454e-01;1.636684e-01;3.161240e-01;6.722446e-02;2.384829e-01;3.654086e-01;2.962048e-01;4.302395e-02;2.329904e-02;1.937684e-01;2.391063e-01;1.825688e-01;1.042722e-01;2.291338e-01;9.361885e-02;1.077724e-01;2.723100e-01;8.392502e-02;2.267391e-02;7.625211e-02;1.333923e-01;1.039242e-01;7.517138e-02;6.627569e-02;3.519597e-02;9.229806e-02;6.348988e-02;1.315091e-01;3.317088e-02;5.528291e-02;4.542775e-02;5.136012e-02;3.476684e-02;4.658676e-02;2.432097e-02;5.993053e-02;3.725597e-02;2.194946e-02;2.924105e-02;2.787304e-02
'weatherday_older_than_before';0.050000;3.086261e+01;5.210733e+00;3.003812e+01;2.268776e+01;1.777198e+00;1.178259e+01;1.338322e+01;1.309411e+01;8.665090e+00;5.015788e+00;5.109408e+00;2.815207e+00;1.018573e+00;2.462005e+00;1.868819e+00;1.294459e+00;2.728802e+00;3.682763e+00;2.040240e+00;1.601869e+00;2.855178e+00;2.133768e+00;9.650274e-01;1.831021e+00;3.331555e+00;2.727726e+00;1.491827e+00;3.188385e+00;2.466388e+00;8.806584e-01;1.705828e+00;1.605071e+00;1.813406e+00;3.363972e+00;2.641777e+00;1.789261e+00;2.175568e+00;1.743253e+00;7.927520e-01;3.191836e+00;2.683847e+00;2.264093e+00;1.492889e+00;1.317026e+00;1.053041e+00;3.403045e-01;9.030290e-01;2.552046e-01;4.023439e-01;7.258911e-01;8.134642e-01;1.411661e+00;1.604856e+00;1.926139e+00;1.226479e+00;4.603880e-01;4.372018e-01;3.811838e-01;8.667260e-01;8.528372e-01;7.432667e-01;5.621109e-01;6.118156e-01;4.327206e-01;4.216734e-01;8.046804e-01;6.753740e-01;7.794653e-01;7.068064e-01;3.015206e-01;9.281989e-01;1.024109e+00;7.891482e-01;8.270682e-01;7.236277e-01;1.706027e-01;4.536391e-01;5.767901e-01;3.456016e-01;4.090106e-01;3.654804e-01;1.140475e-01;5.614366e-01;6.648917e-01;2.356053e-01;3.167088e-01;2.601006e-01;3.012813e-01;5.388469e-01;4.185032e-01;2.014402e-01;3.644674e-01;5.241922e-01;5.545033e-01;6.406273e-01;2.237449e-01;3.641936e-01;7.634119e-01;6.766672e-01;1.576503e-01;3.029973e-01;2.424941e-01;2.151360e-01;1.348654e-01;2.730472e-02;3.206929e-01;4.854944e-01;1.829951e-01;2.296503e-01;3.461057e-01;3.209718e-01;1.564524e-01;2.955455e-01;2.250623e-01;1.760224e-01;2.427218e-01;3.597195e-01;1.474822e-01;1.080418e-01;2.836273e-01;3.058879e-01;1.753000e-01;1.772232e-01;2.639517e-01;1.418375e-01;1.313342e-01;1.362453e-01;4.332661e-02;8.255537e-02;1.035556e-01;3.219827e-02;2.120066e-01;2.255559e-01;1.597631e-01;2.048103e-01;1.444416e-01;1.395042e-01;3.010008e-01;1.275128e-01;5.084270e-02;1.343810e-01;1.154631e-01;7.785690e-02;9.275971e-02;1.116631e-01;4.519479e-02;1.953769e-02;4.257448e-02;4.502620e-02;6.667790e-02;3.313527e-02;7.086249e-02;1.477898e-01;1.217401e-01;1.292048e-01;1.403730e-01;1.212314e-01;1.201422e-01;3.498282e-02;1.110035e-01;1.398390e-01;1.330683e-01;8.319575e-02;2.465365e-02;1.069864e-01;5.544298e-02;3.607805e-02;6.674345e-02;1.089870e-02;7.880324e-02;1.062888e-01;9.007709e-02;1.252126e-01;1.117228e-01;6.877952e-02;1.037380e-01;6.994969e-02;2.024991e-02;6.541859e-02;2.183492e-02;2.417505e-02;5.636021e-02;3.611321e-02;3.614004e-02;6.893714e-02;9.839693e-02;7.971892e-02;7.922650e-02;5.177017e-02;4.756317e-02;5.214408e-02;2.830984e-02;2.201410e-02;5.475823e-02;4.372459e-02;4.642733e-02;1.891333e-02;2.569468e-02;4.058000e-02;1.682665e-02;8.004086e-02;4.131791e-02;2.044955e-02;3.220547e-02;1.310767e-02;1.631906e-02;2.066671e-02;3.734310e-02;1.436414e-02;4.977594e-02;5.812757e-02;3.086782e-02;1.587350e-02;2.946861e-02;2.668461e-02;1.287906e-02;2.678769e-02;4.367460e-02;1.960785e-02;3.169425e-02;1.574408e-02;2.676761e-02;1.353693e-02;2.046361e-02;3.665613e-02;7.960424e-03;1.269488e-02;1.295471e-02;1.306671e-02;1.773700e-02;1.687727e-02;1.645235e-02;1.870394e-02;1.042876e-02;1.705968e-02;8.519424e-03;2.720067e-02;1.906083e-02;1.413513e-02;2.008823e-02;7.076049e-03;1.334358e-02;1.315446e-02;2.328000e-02;1.111769e-02;8.128181e-03;2.336442e-02;1.337712e-02;3.244741e-03;9.256136e-03;1.191795e-02;1.440114e-02;1.460912e-02;1.739954e-02;1.459951e-02;9.993416e-03;7.454872e-03
'weatherday_older_than_before';0.100000;2.917446e+01;8.433908e+00;2.947599e+01;2.266757e+01;1.047034e+01;4.209128e+00;5.624868e+00;1.546047e+00;2.258216e+00;2.040766e+00;4.562714e+00;9.333747e+00;1.094493e+01;5.267650e+00;2.405939e+00;2.724008e+00;1.324322e+00;2.520827e+00;4.459776e+00;3.418348e+00;1.270182e+00;2.520923e+00;1.486535e+00;3.094228e-01;1.279584e+00;1.836202e+00;1.978860e+00;2.115835e+00;1.255488e+00;1.814309e+00;4.167570e-01;1.990924e+00;1.543369e+00;1.963746e+00;1.315596e+00;1.045212e+00;2.005068e+00;2.321230e+00;2.058114e+00;2.241358e+00;2.212069e+00;1.300618e+00;9.719217e-01;1.687752e+00;2.027313e+00;2.608462e+00;2.337058e+00;1.599535e+00;7.436256e-01;6.498812e-02;9.855440e-01;8.938655e-01;8.187478e-01;1.455789e+00;1.728851e+00;2.212245e+00;1.592699e+00;8.887861e-01;2.536717e-01;5.470722e-01;2.879662e-01;1.322868e+00;1.666730e+00;9.650159e-01;8.362488e-01;2.994707e-01;2.966907e-01;6.399799e-01;9.757485e-01;4.516809e-01;5.214998e-01;8.154848e-01;7.008007e-01;6.329736e-01;4.143000e-01;1.891807e-01;4.600876e-01;4.813410e-01;1.571801e-01;9.415998e-02;7.402592e-02;2.606503e-01;3.376883e-01;7.232029e-01;4.331684e-01;3.779968e-01;6.826690e-01;3.934202e-01;1.493512e-01;1.306938e-01;1.072570e-01;2.643033e-01;5.027134e-01;6.580214e-01;3.876240e-01;3.429745e-01;3.048020e-01;3.103725e-01;9.392437e-01;8.325874e-01;8.233854e-01;4.958473e-01;6.598480e-01;8.704067e-01;7.347680e-01;1.290209e-01;3.245632e-02;1.980470e-01;3.059743e-01;4.342027e-01;4.479267e-01;1.020776e-01;2.659101e-01;3.871362e-01;2.752481e-01;3.310061e-01;1.556648e-01;1.762304e-01;1.828387e-01;2.137125e-01;9.377820e-02;1.440540e-01;2.864504e-01;4.260779e-01;3.612280e-01;2.439077e-01;1.025820e-01;1.877439e-01;3.302345e-01;2.115342e-01;8.181094e-02;2.453025e-01;1.520666e-01;4.387586e-02;1.321458e-01;5.041321e-02;1.046678e-01;1.229076e-01;4.566906e-02;1.749343e-01;1.875345e-01;1.090919e-01;2.264877e-01;4.012556e-01;3.721533e-01;8.650337e-02;6.780562e-02;1.010940e-01;1.924027e-01;2.491342e-01;1.128273e-01;1.983293e-01;1.940753e-01;5.832596e-02;4.610746e-02;2.021931e-01;2.312020e-01;1.231900e-01;6.945129e-02;2.049363e-01;2.360231e-01;2.106278e-01;1.785240e-01;1.107332e-01;3.336125e-02;9.162778e-02;1.170020e-01;1.124369e-01;8.165510e-02;5.342558e-02;8.342613e-02;8.481023e-02;6.183888e-02;1.004944e-01;1.133216e-01;1.114891e-01;8.269629e-02;1.288132e-01;1.334282e-01;3.509330e-02;8.990262e-02;2.635364e-02;6.597483e-02;3.795945e-02;6.836759e-02;1.261336e-01;5.168949e-02;4.790241e-02;3.983584e-02;1.200539e-02;6.501655e-02;4.271837e-02;2.465473e-02;5.617889e-02;5.538188e-02;7.083848e-02;1.168477e-01;7.092405e-02;2.561766e-02;4.517525e-02;5.263788e-02;3.009926e-02;2.638648e-02;5.900427e-02;3.172845e-02;7.139374e-02;1.038823e-01;6.889693e-02;4.809506e-02;1.058615e-01;3.624744e-02;4.470457e-02;5.811917e-02;1.238406e-02;4.072967e-03;5.268440e-02;5.703995e-02;1.306612e-02;5.052940e-02;1.864708e-02;5.087384e-02;1.265227e-02;5.340102e-03;7.356957e-02;1.389707e-02;9.263686e-03;3.549005e-02;2.214641e-02;5.506239e-02;2.866984e-02;1.607704e-02;2.978203e-02;4.191193e-02;5.533711e-02;3.360740e-02;3.099426e-02;4.226541e-02;3.341504e-02;1.185514e-02;3.520817e-02;1.534263e-02;1.682657e-02;3.212288e-02;2.837504e-02;4.306016e-03;3.686202e-02;3.197175e-02;2.170196e-02;1.161117e-02;9.149237e-03;2.043976e-02;2.416752e-02;2.801522e-02;2.498285e-02;2.342563e-02;1.527773e-02;1.285839e-02
'weatherday_older_than_before';0.150000;2.487302e+01;1.428228e+01;1.245119e+01;1.371298e+01;1.081290e+01;8.350671e+00;3.435903e+00;5.717557e+00;7.517406e+00;6.085462e+00;3.042075e+00;3.875987e+00;5.058878e+00;3.948045e+00;2.352461e+00;2.256687e+00;3.300909e+00;2.322297e+00;2.200449e+00;1.060001e+00;1.508296e+00;1.708231e+00;2.413245e+00;6.806036e-01;1.064304e+00;1.068049e+00;5.597414e-01;7.251572e-01;2.005844e+00;1.377152e+00;1.535870e+00;2.160629e+00;2.045352e+00;1.008059e+00;9.503329e-01;1.315378e+00;1.165569e+00;1.638446e+00;2.133976e+00;1.510852e+00;1.672761e+00;1.374410e+00;1.694016e+00;2.048066e+00;3.434408e-01;2.230721e+00;1.896039e+00;9.047344e-01;5.550997e-01;4.194038e-01;5.848507e-01;3.736511e-01;6.231543e-02;4.715642e-01;4.510321e-01;8.119606e-01;9.059055e-01;7.968959e-01;1.018928e+00;6.484600e-01;6.487818e-01;9.987174e-01;7.904537e-01;1.048447e+00;5.824978e-01;8.158900e-01;1.298814e+00;5.653643e-01;1.434024e-01;4.254911e-01;5.339742e-01;5.256911e-01;6.483241e-01;9.321164e-01;1.404427e+00;1.164794e+00;6.463280e-01;2.268531e-01;8.434660e-01;8.529794e-01;2.912293e-01;5.984254e-01;2.037331e-01;1.188541e-01;3.223969e-01;3.634009e-01;1.945777e-01;6.810163e-01;4.601718e-01;4.798239e-01;8.510762e-01;6.451418e-01;3.824886e-01;2.785343e-01;2.777456e-01;2.703277e-01;2.910100e-01;5.187022e-01;5.884443e-01;6.754800e-01;8.412195e-01;2.132381e-01;2.710640e-01;3.417306e-01;3.975483e-01;5.193925e-01;6.617804e-01;6.150392e-01;2.942016e-01;2.113083e-01;4.803343e-01;5.002410e-01;1.959875e-01;1.910502e-01;4.479876e-01;3.035647e-01;2.213459e-01;3.412558e-01;4.247156e-01;2.640077e-01;1.409847e-01;2.004530e-01;3.117521e-01;4.048528e-01;2.377312e-01;4.999396e-01;5.250751e-01;2.079099e-01;2.149566e-01;6.877515e-02;2.037682e-01;3.769171e-01;3.432629e-01;2.301496e-01;1.954809e-01;6.660888e-02;1.873917e-01;2.426110e-01;1.831328e-01;2.634453e-01;4.147811e-01;4.726515e-01;2.849771e-01;1.537742e-01;3.188028e-01;4.929655e-01;3.015380e-01;1.463511e-01;3.952373e-01;3.890214e-01;2.406770e-01;6.626937e-02;1.131158e-01;1.044809e-01;7.707820e-02;8.482448e-02;1.644077e-01;1.621289e-01;9.810093e-02;2.870329e-02;2.868503e-02;5.469319e-02;1.594231e-01;2.555525e-01;2.577857e-01;2.230366e-01;2.468222e-01;2.600806e-01;1.502696e-01;1.513468e-01;1.885959e-01;1.809804e-01;1.525673e-01;1.737148e-01;2.793864e-01;1.876294e-01;8.061476e-02;5.362066e-02;8.946719e-02;7.146288e-02;4.934910e-02;6.440423e-02;2.382873e-02;9.256648e-02;1.058809e-01;7.684030e-02;4.717567e-02;1.825259e-02;4.054382e-02;7.617146e-02;4.082949e-02;5.022495e-02;1.297561e-01;1.592906e-01;9.885194e-02;4.265367e-02;3.792740e-02;8.747441e-02;1.049386e-01;1.707681e-01;1.914297e-01;9.626451e-02;2.679139e-02;1.416094e-01;1.716470e-01;1.252829e-01;8.670547e-02;9.195948e-02;1.584136e-01;1.454288e-01;1.161996e-01;5.706331e-02;8.730851e-02;8.081508e-02;6.852376e-02;7.649052e-02;8.990663e-02;6.266368e-02;2.583779e-02;4.842176e-02;6.403254e-02;4.685281e-02;6.350619e-02;1.139960e-01;7.674022e-02;3.436448e-02;6.140759e-02;8.808658e-02;7.191971e-02;7.642099e-02;5.156101e-02;6.586260e-02;3.648214e-02;1.148229e-02;4.639816e-02;8.865044e-02;7.890207e-02;5.205349e-02;5.204137e-02;2.611444e-02;2.909555e-02;1.895568e-02;7.482549e-03;1.575975e-02;2.085258e-02;1.623537e-02;4.655461e-02;4.360963e-02;1.967394e-02;2.017031e-02;8.509860e-03;8.325784e-03;1.894299e-02;9.581841e-03;8.234749e-03;1.177489e-02;6.349564e-03
'weatherday_older_than_before';0.200000;6.243627e+01;5.974260e+01;3.718586e+01;3.043859e+01;2.687693e+01;1.006571e+01;6.429699e+00;1.504888e+00;4.191795e+00;7.972095e+00;7.105687e+00;4.408340e+00;1.422378e+00;1.519783e+00;2.022601e+00;2.343097e+00;2.343577e+00;1.472784e+00;3.006330e-01;1.851587e+00;4.426262e-01;5.810134e-01;7.738703e-01;7.358221e-01;5.090419e-01;1.147550e+00;6.937711e-01;2.573741e-01;8.619060e-01;1.239631e+00;9.767420e-01;7.304250e-01;7.778888e-01;4.791525e-01;3.285880e-01;6.715466e-01;1.130861e+00;1.252439e+00;8.682149e-01;3.780629e-01;5.217650e-01;4.102144e-01;5.924669e-01;8.616142e-01;1.007281e+00;7.550192e-01;3.358604e-01;5.542919e-01;3.621493e-01;6.589696e-01;4.800579e-01;3.600265e-01;4.835038e-01;5.580323e-01;7.140961e-01;5.531925e-01;3.260321e-01;2.995040e-01;6.521540e-01;5.753102e-01;3.904217e-01;6.731858e-01;6.706866e-01;6.903650e-01;7.092782e-01;5.786271e-01;1.852078e-01;2.590889e-01;3.020061e-01;2.178763e-01;9.388109e-02;2.480042e-01;4.201958e-01;2.259038e-01;1.510710e-01;2.662216e-01;1.917284e-01;2.355513e-01;2.064220e-01;3.243907e-01;3.461203e-01;3.983650e-01;3.942731e-01;2.266330e-01;1.393419e-01;1.025819e-02;6.300371e-02;2.113474e-02;1.091480e-01;1.159940e-01;4.054860e-02;1.224055e-01;2.033673e-01;1.199005e-01;2.327317e-01;2.545564e-01;2.184566e-01;2.510343e-01;2.488059e-01;1.047256e-01;5.291016e-02;1.416178e-01;1.536372e-01;2.054354e-01;2.597795e-01;2.706692e-01;1.657334e-01;1.455078e-01;1.588705e-01;1.339669e-01;1.344801e-01;1.059009e-01;1.504298e-01;2.492673e-01;3.674279e-01;4.297373e-01;4.132935e-01;3.966053e-01;3.568767e-01;3.299213e-01;2.226230e-01;2.502021e-01;1.892798e-01;1.366750e-01;1.485727e-01;1.691792e-01;2.237620e-01;1.624114e-01;1.917656e-01;1.432856e-01;1.229104e-01;8.283274e-02;9.224372e-02;7.508674e-02;4.793982e-02;8.335236e-02;9.627736e-02;9.218664e-02;9.672103e-02;9.968398e-02;1.393735e-01;9.407625e-02;1.326223e-01;1.170005e-01;7.926501e-02;7.495689e-02;4.968371e-02;8.620696e-02;8.646622e-02;8.102551e-02;9.849980e-02;8.754431e-02;9.532950e-02;6.712045e-02;1.021454e-01;3.858750e-02;1.870798e-02;4.684600e-02;6.115851e-02;5.067403e-02;5.576763e-02;5.666674e-02;7.279891e-02;2.738129e-02;4.261784e-02;1.349937e-02;2.015040e-02;4.079816e-02;1.367832e-02;2.891464e-02;1.039315e-02;3.702318e-02;3.109351e-02;1.083136e-02;3.683581e-02;2.439643e-02;6.277297e-02;2.595236e-02;4.373108e-02;3.917229e-02;3.619562e-02;3.684727e-02;1.567637e-02;4.723401e-02;2.796677e-02;5.151976e-02;6.520660e-02;4.755510e-02;5.166730e-02;1.834126e-02;3.920790e-02;2.770871e-02;1.828228e-02;2.856166e-02;7.216406e-03;4.333019e-02;2.594361e-02;4.017738e-02;1.063122e-02;2.536120e-02;1.166621e-02;3.085197e-02;1.764509e-02;3.932017e-02;2.508245e-02;3.706734e-02;2.718879e-02;7.273573e-03;1.533124e-02;1.368949e-02;2.442510e-02;1.086603e-02;2.078547e-02;3.265354e-02;1.146409e-02;3.362853e-02;2.619714e-02;1.806061e-02;2.133507e-02;8.354681e-03;2.198674e-02;3.830753e-03;2.182217e-02;1.376750e-02;9.461248e-03;2.708099e-02;7.059026e-03;1.963775e-02;1.035626e-02;1.182034e-02;9.948929e-03;1.026052e-02;1.678021e-02;4.144977e-03;1.735789e-02;1.606265e-02;1.345185e-02;1.208930e-02;1.241861e-02;9.983389e-03;1.112855e-02;1.249966e-02;1.269899e-02;1.060989e-02;1.077111e-02;9.454036e-03;8.783681e-03;1.297839e-02;1.011955e-02;1.233521e-02;1.205781e-02;9.699598e-03;1.084717e-02;8.572581e-03;1.108680e-02;1.079016e-02;1.264572e-02
